posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,22.288853000005474,None,c,48.49303979999968,,,,,,,,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.4,,,,,,,,0,0,0,2,,,,,,,,,0.15,0.3,10.18813,72.50757280000835,None,return,3.6658629000012297,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.25,,,,,,,,0,1,1,1,,,,,,,,,0.15,0.2,6.79209,77.8409316999896,None,return,2.01285729999654,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.1,,,,,,,,0,2,2,0,,,,,,,,,0.4,0.15000000000000008,5.09407,81.02423949999502,None,return,4.46124829998007,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.25,,,,,,,,1,0,3,1,,,,,,,,,0.3,0.3,10.18813,87.65760579999187,None,return,2.852053700014949,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.4,,,,,,,,1,1,4,2,,,,,,,,,0.4,0.55,18.67825,92.6907513999904,None,return,3.0666836999880616,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.1,,,,,,,,1,2,5,0,,,,,,,,,0.2,0.10000000000000002,3.39604,97.17427670001052,None,return,2.4230827999999747,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.4,,,,,,,,2,0,6,2,,,,,,,,,0.25,0.39999999999999997,13.58418,101.77428340000915,None,return,1.9993031000194605,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.1,,,,,,,,2,1,7,0,,,,,,,,,0.45,0.15000000000000008,5.09407,105.94095300001209,None,return,2.584493200003635,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.25,,,,,,,,2,2,8,1,,,,,,,,,0.15,0.2,6.79209,110.19095310001285,None,return,1.646953699993901,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.1,,,,,,,,3,0,9,0,,,,,,,,,0.25,0.10000000000000002,3.39604,114.00763209999423,None,return,2.2300045999872964,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.4,,,,,,,,3,1,10,2,,,,,,,,,0.45,0.6000000000000001,20.37627,118.40761630001361,None,return,1.8461161000013817,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.25,,,,,,,,3,2,11,1,,,,,,,,,0.25,0.2,6.79209,121.6742923000129,None,return,2.291478200000711,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.25,,,,,,,,4,0,12,1,,,,,,,,,0.15,0.2,6.79209,125.39096389999031,None,return,1.56645660000504,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
10,0.1,,,,,,,,4,1,13,0,,,,,,,,,0.2,0.05000000000000002,1.69802,128.37430500000482,None,return,1.9910571000073105,,,,,,,,,,,,9,21,female,2023_Aug_24_1139,control,2021.2.3,60.01485968411365,
