posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,15.191178699984448,None,c,11.211991799995303,,,,,,,,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.25,,,,,,,,0,0,0,1,,,,,,,,,0.45,0.30000000000000004,10.81288,28.37675979998312,None,return,3.562106199999107,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.1,,,,,,,,0,1,1,0,,,,,,,,,0.45,0.10000000000000007,3.60429,33.86026839999249,None,return,10.046725499996683,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.4,,,,,,,,0,2,2,2,,,,,,,,,0.45,0.35000000000000003,12.61502,45.326910699979635,None,return,2.148015899991151,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.1,,,,,,,,1,0,3,0,,,,,,,,,0.45,0.10000000000000007,3.60429,49.39359459999832,None,return,3.5853866999968886,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.4,,,,,,,,1,1,4,2,,,,,,,,,0.1,0.39999999999999997,14.41717,54.66019470000174,None,return,2.7026499999919906,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.25,,,,,,,,1,2,5,1,,,,,,,,,0.1,0.2,7.20859,58.793569699977525,None,return,2.8412130000069737,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.25,,,,,,,,2,0,6,1,,,,,,,,,0.25,0.25,9.01073,63.56024019999313,None,return,1.3867639999953099,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.4,,,,,,,,2,1,7,2,,,,,,,,,0.1,0.39999999999999997,14.41717,66.12691089999862,None,return,2.4041010000219103,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.1,,,,,,,,2,2,8,0,,,,,,,,,0.4,0.05000000000000007,1.80215,69.96025699999882,None,return,1.9627208999881987,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.4,,,,,,,,3,0,9,2,,,,,,,,,0.25,0.39999999999999997,14.41717,73.59360120000201,None,return,1.3532377999799792,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.1,,,,,,,,3,1,10,0,,,,,,,,,0.15,0.09999999999999999,3.60429,77.12686679998296,None,return,1.851997299992945,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.25,,,,,,,,3,2,11,1,,,,,,,,,0.1,0.2,7.20859,80.65995790000306,None,return,1.7749461999919731,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.1,,,,,,,,4,0,12,0,,,,,,,,,0.45,0.05000000000000007,1.80215,83.8602041999984,None,return,2.798513100016862,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
10,0.25,,,,,,,,4,1,13,1,,,,,,,,,0.25,0.2,7.20859,88.07670999999391,None,return,1.6381377999787219,,,,,,,,,,,,20,21,female,2023_Oct_25_1452,control,2021.2.3,60.00510043744684,
