posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,1,5,23,16,,,,,,,,,,,,,,,,num_1,0,0.49273719999973764,170.3577620000001,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,1,6,24,17,,,,,,,,,,,,,,,,num_2,0,0.4439674999998715,172.77454930000022,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,1,7,25,0,,,,,,,,,,,,,,,,num_2,0,0.6995077000001402,174.39096140000038,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,1,8,26,11,,,,,,,,,,,,,,,,num_2,0,0.5027734999998756,176.50762590000022,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,1,9,27,4,,,,,,,,,,,,,,,,num_1,0,0.4253710000002684,178.44100930000013,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,1,10,28,13,,,,,,,,,,,,,,,,num_2,0,0.3413156000001436,180.5411223000001,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,1,11,29,10,,,,,,,,,,,,,,,,num_1,0,0.4411480000003394,182.05782210000007,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,1,12,30,2,,,,,,,,,,,,,,,,num_1,0,0.34618399999999383,184.42435670000032,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,1,13,31,12,,,,,,,,,,,,,,,,num_1,0,0.3353196000002754,186.69100320000007,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,1,14,32,14,,,,,,,,,,,,,,,,num_1,0,0.7086427000003823,188.9578005000003,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
