posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.183855300070718,None,c,51.38473320007324,,,,,,,,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.4,,,,,,,,0,0,0,2,,,,,,,,,0.3,0.35,11.88616,64.55711190006696,None,return,7.787004500161856,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.1,,,,,,,,0,1,1,0,,,,,,,,,0.3,0.15000000000000002,5.09407,73.77389720012434,None,return,8.458190200151876,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.25,,,,,,,,0,2,2,1,,,,,,,,,0.1,0.3,10.18813,84.15720380004495,None,return,5.290920699946582,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.1,,,,,,,,1,0,3,0,,,,,,,,,0.3,0.05000000000000002,1.69802,90.62386039993726,None,return,3.656129000009969,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.25,,,,,,,,1,1,4,1,,,,,,,,,0.45,0.25000000000000006,8.49011,96.20699659991078,None,return,3.129188299877569,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.4,,,,,,,,1,2,5,2,,,,,,,,,0.15,0.39999999999999997,13.58418,100.50719240005128,None,return,3.308669899823144,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.4,,,,,,,,2,0,6,2,,,,,,,,,0.4,0.30000000000000004,10.18813,105.49051799997687,None,return,1.9734714000951499,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.1,,,,,,,,2,1,7,0,,,,,,,,,0.1,0.2,6.79209,108.8905148000922,None,return,5.7734646000899374,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.25,,,,,,,,2,2,8,1,,,,,,,,,0.15,0.3,10.18813,116.09034439991228,None,return,2.89414449990727,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.25,,,,,,,,3,0,9,1,,,,,,,,,0.45,0.25000000000000006,8.49011,120.40701880003326,None,return,2.3690687001217157,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
10,0.1,,,,,,,,3,1,10,0,,,,,,,,,0.3,0.15000000000000002,5.09407,123.95717460010201,None,return,3.2189041001256555,,,,,,,,,,,,7,22,female,2023_Aug_17_1031,control,2021.2.3,60.01622837198657,
