posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,16.337541399989277,None,c,11.360761299962178,,,,,,,,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,0,0,0,0,,,,,,,,,0.45,0.15000000000000008,5.09407,29.151669000042602,None,return,2.0184559000190347,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,0,1,1,1,,,,,,,,,0.4,0.15000000000000008,5.09407,32.33505670004524,None,return,1.6192041000467725,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,0,2,2,2,,,,,,,,,0.15,0.44999999999999996,15.2822,35.13486250001006,None,return,1.4432066000299528,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,1,0,3,2,,,,,,,,,0.2,0.6,20.37627,38.25186080002459,None,return,1.7021730999695137,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,1,1,4,1,,,,,,,,,0.4,0.15000000000000008,5.09407,41.88508199999342,None,return,1.4931520000100136,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,1,2,5,0,,,,,,,,,0.2,0.05000000000000002,1.69802,45.301897900004406,None,return,1.1644892999902368,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,2,0,6,0,,,,,,,,,0.3,0.05000000000000002,1.69802,48.635007600008976,None,return,2.551198699977249,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,2,1,7,1,,,,,,,,,0.1,0.15000000000000002,5.09407,53.351875599997584,None,return,1.882297100033611,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,2,2,8,2,,,,,,,,,0.25,0.35,11.88616,57.40188499999931,None,return,1.2401439999812283,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,3,0,9,0,,,,,,,,,0.4,0.10000000000000007,3.39604,60.06852740002796,None,return,1.789552600006573,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,3,1,10,1,,,,,,,,,0.25,0.10000000000000002,3.39604,63.03487520001363,None,return,1.4793904999969527,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,3,2,11,2,,,,,,,,,0.25,0.35,11.88616,65.93515920004575,None,return,1.1390081000281498,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,4,0,12,0,,,,,,,,,0.3,0.10000000000000002,3.39604,69.2518046000041,None,return,1.3423614000203088,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,4,1,13,1,,,,,,,,,0.2,0.3,10.18813,71.76849899999797,None,return,1.545757699990645,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,4,2,14,2,,,,,,,,,0.35,0.44999999999999996,15.2822,74.98519630002556,None,return,1.1129052000469528,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.1,,,,,,,,5,0,15,0,,,,,,,,,0.1,0.1,3.39604,77.26808960002381,None,return,1.7268526999978349,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.4,,,,,,,,5,1,16,2,,,,,,,,,0.45,0.35000000000000003,11.88616,81.16811850003432,None,return,1.713956199993845,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
10,0.25,,,,,,,,5,2,17,1,,,,,,,,,0.1,0.44999999999999996,15.2822,84.30149520002306,None,return,1.6365851999726146,,,,,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9685582999955,None,c,12.60994330001995,,,,,,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,0,0,0,17,,,,,,,,,,,,,,,,num_2,0,0.5114992000162601,100.03515300003346,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,0,1,1,7,,,,,,,,,,,,,,,,num_2,0,0.6206799999927171,101.71814420004375,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,0,2,2,8,,,,,,,,,,,,,,,,num_1,0,0.3401888000080362,103.51828399999067,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,0,3,3,4,,,,,,,,,,,,,,,,num_1,0,0.31850409996695817,105.28501440002583,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,0,4,4,1,,,,,,,,,,,,,,,,num_2,0,0.33698009996442124,106.78510020003887,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,0,5,5,13,,,,,,,,,,,,,,,,num_2,0,0.3971027999650687,109.30154690000927,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,0,6,6,9,,,,,,,,,,,,,,,,num_2,0,0.33384159998968244,110.86833409999963,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,0,7,7,2,,,,,,,,,,,,,,,,num_1,0,0.36230490001617,113.3682082000305,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,0,8,8,0,,,,,,,,,,,,,,,,num_1,0,0.4446313999942504,114.90166540001519,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,0,9,9,15,,,,,,,,,,,,,,,,num_2,0,0.3702682000002824,116.76830910000717,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,0,10,10,6,,,,,,,,,,,,,,,,num_1,0,0.556164900015574,119.31836660002591,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,0,11,11,5,,,,,,,,,,,,,,,,num_2,0,0.5184971000417136,121.05154700001003,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,0,12,12,11,,,,,,,,,,,,,,,,num_2,0,0.38875380001263693,123.50168590003159,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,0,13,13,12,,,,,,,,,,,,,,,,num_1,0,0.5780361999641173,125.5682973000221,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,0,14,14,16,,,,,,,,,,,,,,,,num_1,0,0.38836179999634624,128.31818200001726,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,0,15,15,10,,,,,,,,,,,,,,,,num_2,0,0.3310810999828391,130.13501100003486,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,0,16,16,3,,,,,,,,,,,,,,,,num_2,0,0.5776883999933489,132.38489960000152,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,0,17,17,14,,,,,,,,,,,,,,,,num_1,0,0.4514165999717079,135.1349700000137,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,1,0,18,8,,,,,,,,,,,,,,,,num_1,0,0.3569363999995403,137.5016297000111,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,1,1,19,1,,,,,,,,,,,,,,,,num_2,0,0.39747099997475743,139.2851045000134,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,1,2,20,7,,,,,,,,,,,,,,,,num_2,0,0.2408424000022933,141.60166360001313,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,1,3,21,15,,,,,,,,,,,,,,,,num_2,0,0.49621870002010837,144.01831449999008,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,1,4,22,11,,,,,,,,,,,,,,,,num_2,0,0.5738346000434831,145.68487190001179,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,1,5,23,6,,,,,,,,,,,,,,,,num_1,0,0.4095856000203639,148.18494010000722,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,1,6,24,12,,,,,,,,,,,,,,,,num_1,0,0.362407400039956,149.76815140002873,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,1,7,25,2,,,,,,,,,,,,,,,,num_1,0,0.28054599999450147,151.80162480002036,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,1,8,26,0,,,,,,,,,,,,,,,,num_1,0,0.27685109997401014,153.50168129999656,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,1,9,27,5,,,,,,,,,,,,,,,,num_2,0,0.3530496000312269,155.2015056000091,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,1,10,28,10,,,,,,,,,,,,,,,,num_1,0,0.4053128000232391,157.4849305000389,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,1,11,29,3,,,,,,,,,,,,,,,,num_2,0,0.3662532999878749,160.06815080001252,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,1,12,30,17,,,,,,,,,,,,,,,,num_2,0,0.34428409999236465,162.60160769999493,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,1,13,31,13,,,,,,,,,,,,,,,,num_2,0,0.3344424000242725,164.86821149999741,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,1,14,32,4,,,,,,,,,,,,,,,,num_1,0,0.3499961000052281,166.86826940003084,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,1,15,33,9,,,,,,,,,,,,,,,,num_1,0,0.3075630000093952,169.13502530002734,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,1,16,34,16,,,,,,,,,,,,,,,,num_1,0,0.4042615999933332,171.11810369999148,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,1,17,35,14,,,,,,,,,,,,,,,,num_1,0,0.49286119994940236,173.70168380002724,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,2,0,36,9,,,,,,,,,,,,,,,,num_2,0,0.5180939999991097,175.8682757000206,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,2,1,37,5,,,,,,,,,,,,,,,,num_2,0,0.6231519000139087,178.05135860003065,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,2,2,38,0,,,,,,,,,,,,,,,,num_1,0,0.40214359998935834,180.35164720000466,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,2,3,39,2,,,,,,,,,,,,,,,,num_1,0,0.5716172999818809,182.93488650000654,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,2,4,40,7,,,,,,,,,,,,,,,,num_2,0,0.5033424000139348,185.43499870004598,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,2,5,41,10,,,,,,,,,,,,,,,,num_1,0,0.9018622000003234,187.86826680001104,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,2,6,42,3,,,,,,,,,,,,,,,,num_2,0,0.49488519999431446,190.45166479999898,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,2,7,43,14,,,,,,,,,,,,,,,,num_1,0,0.450304199999664,192.3682597000152,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,2,8,44,11,,,,,,,,,,,,,,,,num_2,0,0.5537868000101298,194.9846477000392,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,2,9,45,12,,,,,,,,,,,,,,,,num_1,0,0.393998300016392,196.9682529999991,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,2,10,46,6,,,,,,,,,,,,,,,,num_1,0,0.3638218999840319,198.5347657999955,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,2,11,47,16,,,,,,,,,,,,,,,,num_1,0,0.598463999980595,201.06815050001023,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,2,12,48,15,,,,,,,,,,,,,,,,num_2,0,0.4184246999793686,203.58476580004208,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,2,13,49,17,,,,,,,,,,,,,,,,num_2,0,0.2535167000023648,205.68499650002923,None,,,17,23,male,2023_Oct_17_1803,control,2021.2.3,59.97051850598629,
