posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,5,3,93,14,,,,,,,,,,,,,,,,num_1,0,0.33348289993591607,346.73899480002,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,5,4,94,16,,,,,,,,,,,,,,,,num_2,0,0.38750909990631044,348.9889704999514,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,5,5,95,3,,,,,,,,,,,,,,,,num_2,0,0.4753946999553591,350.8055002000183,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,5,6,96,5,,,,,,,,,,,,,,,,num_2,0,0.23532839980907738,353.20547179994173,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,5,7,97,12,,,,,,,,,,,,,,,,num_1,0,0.2443188999313861,355.37227699998766,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,5,8,98,1,,,,,,,,,,,,,,,,num_2,0,0.3335209998767823,357.5388000998646,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,5,9,99,9,,,,,,,,,,,,,,,,num_2,0,0.27563099982216954,359.78904469986446,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,5,10,100,6,,,,,,,,,,,,,,,,num_2,0,0.3577776001766324,361.7389628998935,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,5,11,101,13,,,,,,,,,,,,,,,,num_2,0,0.42651959997601807,364.02214709995314,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,5,12,102,15,,,,,,,,,,,,,,,,num_2,0,0.3942865999415517,365.62227209983394,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,5,13,103,2,,,,,,,,,,,,,,,,num_1,0,0.2956624999642372,367.68898619990796,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,5,14,104,4,,,,,,,,,,,,,,,,num_1,0,0.3888294999487698,370.15565479989164,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,5,15,105,11,,,,,,,,,,,,,,,,num_2,0,0.4019944001920521,372.22236429993063,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,5,16,106,8,,,,,,,,,,,,,,,,num_1,0,0.5471582000609487,373.80560239986517,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,5,17,107,17,,,,,,,,,,,,,,,,num_2,0,0.40429090010002255,375.7722115998622,None,1,21,male,2023_Aug_13_1830,control,2021.2.3,60.11826465492261,
