posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.075602299999446,None,c,18.25804669992067,,,,,,,,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,0,0,0,0,,,,,,,,,0.3,0.05000000000000002,1.69802,31.557930799899623,None,return,3.1835773999337107,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,0,1,1,2,,,,,,,,,0.4,0.15000000000000008,5.09407,36.65772769995965,None,return,4.323565399972722,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,0,2,2,1,,,,,,,,,0.1,0.3,10.18813,42.1577202999033,None,return,2.119490999961272,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,1,0,3,2,,,,,,,,,0.15,0.3,10.18813,45.95789479999803,None,return,2.8154665001202375,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,1,1,4,0,,,,,,,,,0.1,0.15000000000000002,5.09407,50.94125819997862,None,return,2.807924299966544,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,1,2,5,1,,,,,,,,,0.2,0.35,11.88616,55.92458069999702,None,return,2.00070480001159,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,2,0,6,1,,,,,,,,,0.25,0.15000000000000002,5.09407,59.591234899824485,None,return,3.326068199938163,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,2,1,7,0,,,,,,,,,0.1,0.15000000000000002,5.09407,64.59123729984276,None,return,2.1978815998882055,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,2,2,8,2,,,,,,,,,0.1,0.15000000000000002,5.09407,68.20777720003389,None,return,2.4054543001111597,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,3,0,9,0,,,,,,,,,0.2,0.10000000000000002,3.39604,72.54123039986007,None,return,2.2479200998786837,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,3,1,10,1,,,,,,,,,0.45,0.15000000000000008,5.09407,76.95770150003955,None,return,4.711864700075239,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,3,2,11,2,,,,,,,,,0.15,0.2,6.79209,83.8412120998837,None,return,3.0283838000614196,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,4,0,12,1,,,,,,,,,0.35,0.2,6.79209,88.54122060001828,None,return,3.8642730000428855,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,4,1,13,0,,,,,,,,,0.4,0.15000000000000008,5.09407,94.32454639999196,None,return,2.72081739990972,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,4,2,14,2,,,,,,,,,0.35,0.15000000000000002,5.09407,99.22435209993273,None,return,2.029138900106773,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.4,,,,,,,,5,0,15,2,,,,,,,,,0.15,0.25,8.49011,102.92454060004093,None,return,2.088594799861312,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.1,,,,,,,,5,1,16,0,,,,,,,,,0.15,0.2,6.79209,106.69116269983351,None,return,2.098164499970153,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
10,0.25,,,,,,,,5,2,17,1,,,,,,,,,0.15,0.25,8.49011,110.70782459992915,None,return,1.665448599960655,,,,,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.39123239996843,None,c,1.6466500998940319,,,,,,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,0,0,0,11,,,,,,,,,,,,,,,,num_2,0,2.7385422000661492,115.49115399993025,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,num_2,0,4.967941800132394,120.15786030003801,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,0,2,2,14,,,,,,,,,,,,,,,,num_2,0,4.8947438998147845,126.79092559986748,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,0,3,3,9,,,,,,,,,,,,,,,,num_1,0,41.284178799949586,133.85776669997722,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,0,4,4,13,,,,,,,,,,,,,,,,num_2,0,4.56735339993611,176.57448119996116,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,0,5,5,12,,,,,,,,,,,,,,,,num_1,0,12.417986100073904,182.3077719998546,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,0,6,6,15,,,,,,,,,,,,,,,,num_2,0,1.000789200188592,196.1410282999277,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,0,7,7,2,,,,,,,,,,,,,,,,num_1,0,1.2455337999854237,198.8243115998339,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,num_1,0,1.5406304998323321,202.2409726998303,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,0,9,9,3,,,,,,,,,,,,,,,,num_2,0,0.6343102999962866,205.7075253999792,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,0,10,10,7,,,,,,,,,,,,,,,,num_2,0,0.7621704000048339,208.50766979996115,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,0,11,11,5,,,,,,,,,,,,,,,,num_2,0,1.1229054001159966,210.6910063000396,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,0,12,12,10,,,,,,,,,,,,,,,,num_1,0,1.1188212998677045,213.99072789982893,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,0,13,13,17,,,,,,,,,,,,,,,,num_2,0,1.2990075999405235,216.29101979988627,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,0,14,14,16,,,,,,,,,,,,,,,,num_1,0,0.7836201000027359,218.75779649987817,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,0,15,15,0,,,,,,,,,,,,,,,,num_1,0,0.6658381000161171,221.707722999854,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,0,16,16,4,,,,,,,,,,,,,,,,num_1,0,0.4346753000281751,224.29099450004287,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,0,17,17,6,,,,,,,,,,,,,,,,num_1,0,0.5369406000245363,226.14076759992167,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,1,0,18,12,,,,,,,,,,,,,,,,num_1,0,0.6079572001472116,228.3577864000108,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,1,1,19,11,,,,,,,,,,,,,,,,num_2,0,0.5745553001761436,230.39096919982694,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,1,2,20,3,,,,,,,,,,,,,,,,num_2,0,0.6186452999245375,232.89102520002052,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,1,3,21,4,,,,,,,,,,,,,,,,num_1,0,0.38886379986070096,235.44074400002137,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,1,4,22,13,,,,,,,,,,,,,,,,num_2,0,0.5099935999605805,238.00775670004077,None,,,6,21,female,2023_Aug_15_1346,control,2021.2.3,60.071497038770836,
