posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,9.660056499997154,None,c,32.06566039985046,,,,,,,,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,0,0,0,0,,,,,,,,,0.4,0.10000000000000007,3.39604,42.95103509980254,None,return,5.174412100110203,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,0,1,1,1,,,,,,,,,0.15,0.2,6.79209,50.0507819999475,None,return,2.986500000115484,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,0,2,2,2,,,,,,,,,0.45,0.25000000000000006,8.49011,54.71746399998665,None,return,2.9279716999735683,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,1,0,3,0,,,,,,,,,0.4,0.05000000000000007,1.69802,59.31738129979931,None,return,3.272241100203246,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,1,1,4,1,,,,,,,,,0.3,0.2,6.79209,63.76768339984119,None,return,2.325934500200674,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,1,2,5,2,,,,,,,,,0.15,0.44999999999999996,15.2822,67.26747299986891,None,return,2.138012799900025,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,2,0,6,2,,,,,,,,,0.45,0.35000000000000003,11.88616,71.3341762998607,None,return,1.9112926002126187,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,2,1,7,1,,,,,,,,,0.35,0.25,8.49011,75.41762109985575,None,return,1.9717251001857221,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,2,2,8,0,,,,,,,,,0.45,0.05000000000000007,1.69802,79.06748369988054,None,return,3.6180392999667674,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,3,0,9,2,,,,,,,,,0.3,0.44999999999999996,15.2822,84.60098539991304,None,return,1.8132804001215845,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,3,1,10,1,,,,,,,,,0.1,0.3,10.18813,88.33426239993423,None,return,2.1589504000730813,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,3,2,11,0,,,,,,,,,0.3,0.05000000000000002,1.69802,91.91741929994896,None,return,1.7599148999433964,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,4,0,12,1,,,,,,,,,0.3,0.25,8.49011,94.85101219988428,None,return,2.4903152000624686,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,4,1,13,0,,,,,,,,,0.1,0.1,3.39604,98.76739719999023,None,return,1.4379765000194311,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,4,2,14,2,,,,,,,,,0.45,0.25000000000000006,8.49011,101.88406399986707,None,return,1.969329300103709,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.1,,,,,,,,5,0,15,0,,,,,,,,,0.45,0.05000000000000007,1.69802,105.0342353999149,None,return,3.7473223998676986,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.25,,,,,,,,5,1,16,1,,,,,,,,,0.1,0.35,11.88616,110.95072490000166,None,return,2.278639000141993,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
10,0.4,,,,,,,,5,2,17,2,,,,,,,,,0.15,0.39999999999999997,13.58418,114.90073319990188,None,return,1.9610452998895198,,,,,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88439369993284,None,c,3.1289665000513196,,,,,,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,0,0,0,7,,,,,,,,,,,,,,,,num_2,0,0.8288547000847757,121.20090319984592,None,,,5,22,female,2023_Aug_14_1703,control,2021.2.3,60.04163291966859,
