posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,14.967196099925786,None,c,14.133738200180233,,,,,,,,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,0,0,0,1,,,,,,,,,0.45,0.25000000000000006,8.49011,30.57447799993679,None,return,4.030397200025618,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,0,1,1,2,,,,,,,,,0.3,0.35,11.88616,36.02451159991324,None,return,2.7401061998680234,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,0,2,2,0,,,,,,,,,0.4,0.25000000000000006,8.49011,40.19114260002971,None,return,1.8534573998767883,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,1,0,3,1,,,,,,,,,0.25,0.15000000000000002,5.09407,43.22443880001083,None,return,2.068201099988073,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,1,1,4,2,,,,,,,,,0.2,0.3,10.18813,46.974460900062695,None,return,1.710436699911952,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,1,2,5,0,,,,,,,,,0.4,0.15000000000000008,5.09407,50.1078320001252,None,return,2.5129064000211656,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,2,0,6,0,,,,,,,,,0.15,0.15,5.09407,53.79100399999879,None,return,1.0216004000976682,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,2,1,7,1,,,,,,,,,0.3,0.2,6.79209,56.241136600030586,None,return,1.6276597001124173,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,2,2,8,2,,,,,,,,,0.15,0.39999999999999997,13.58418,59.541151700075716,None,return,3.0315573001280427,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,3,0,9,0,,,,,,,,,0.1,0.1,3.39604,64.74095969996415,None,return,1.111776600126177,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,3,1,10,1,,,,,,,,,0.45,0.35000000000000003,11.88616,67.02443560003303,None,return,1.5482958999928087,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,3,2,11,2,,,,,,,,,0.3,0.44999999999999996,15.2822,69.9911213000305,None,return,2.053484399802983,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,4,0,12,2,,,,,,,,,0.2,0.39999999999999997,13.58418,74.22444880008698,None,return,2.108239200199023,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,4,1,13,0,,,,,,,,,0.1,0.1,3.39604,78.50780700007454,None,return,2.7367961001582444,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,4,2,14,1,,,,,,,,,0.1,0.3,10.18813,82.67447980004363,None,return,1.8181111000012606,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.25,,,,,,,,5,0,15,1,,,,,,,,,0.3,0.25,8.49011,86.65776260010898,None,return,1.9147663000039756,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.4,,,,,,,,5,1,16,2,,,,,,,,,0.1,0.44999999999999996,15.2822,89.99089740007184,None,return,2.3577258000150323,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
10,0.1,,,,,,,,5,2,17,0,,,,,,,,,0.3,0.05000000000000002,1.69802,94.5244362000376,None,return,1.9840350998565555,,,,,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5245362999849,None,c,27.920460799941793,,,,,,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,0,0,0,14,,,,,,,,,,,,,,,,num_1,0,0.38416199991479516,126.14108520001173,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,0,1,1,3,,,,,,,,,,,,,,,,num_2,0,0.2701061998959631,128.1910697000567,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,0,2,2,0,,,,,,,,,,,,,,,,num_1,0,0.2997435999568552,130.64108079997823,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,0,3,3,8,,,,,,,,,,,,,,,,num_1,0,0.1533254999667406,133.10761189996265,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,0,4,4,9,,,,,,,,,,,,,,,,num_2,0,0.3302621999755502,134.69095210009255,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,0,5,5,12,,,,,,,,,,,,,,,,num_1,0,0.24595519993454218,137.19092510011978,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,0,6,6,10,,,,,,,,,,,,,,,,num_1,0,0.37325880001299083,139.60734510002658,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,0,7,7,15,,,,,,,,,,,,,,,,num_2,0,0.34333460009656847,141.15772409993224,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,0,8,8,4,,,,,,,,,,,,,,,,num_1,0,0.30707790004089475,143.67429240001366,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,0,9,9,2,,,,,,,,,,,,,,,,num_1,0,0.26501289987936616,145.90771840000525,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,0,10,10,7,,,,,,,,,,,,,,,,num_2,0,0.33591219992376864,147.34108319994994,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,0,11,11,11,,,,,,,,,,,,,,,,num_2,0,0.20739790005609393,149.35761089995503,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,0,12,12,17,,,,,,,,,,,,,,,,num_2,0,0.22428880003280938,151.74072599993087,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,num_2,0,0.22215109993703663,153.39084500004537,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,0,14,14,16,,,,,,,,,,,,,,,,num_1,0,0.24821459990926087,155.54084659996442,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,0,15,15,5,,,,,,,,,,,,,,,,num_1,0,0.26149470009841025,157.2075932000298,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,0,16,16,6,,,,,,,,,,,,,,,,num_1,0,0.3814304999541491,159.39092910010368,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,0,17,17,1,,,,,,,,,,,,,,,,num_2,0,0.28445929987356067,161.4407913000323,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,1,0,18,5,,,,,,,,,,,,,,,,num_2,0,0.24348450009711087,163.65771610010415,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,1,1,19,15,,,,,,,,,,,,,,,,num_2,0,0.3810370001010597,165.82408900000155,None,,,2,23,female,2023_Aug_14_1116,control,2021.2.3,59.93888629276563,
